VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2023-05-15 19:11:41,2023-05-15 19:31:41,2,12.34,-74.110978,40.895185,5,N,-74.282858,40.63366,1,58.2,0.4,0.5,5.44,4.09,0.3,68.93
2,2023-06-10 11:41:48,2023-06-10 12:27:48,2,26.32,-74.123896,40.714497,1,Y,-74.103785,40.799327,2,7.12,4.32,0.5,6.76,2.34,0.3,21.34
1,2023-05-29 18:58:39,2023-05-29 19:41:39,6,15.08,-74.235976,40.842726,5,N,-74.093025,40.76104,2,30.3,3.27,0.5,19.7,7.14,0.3,61.21
1,2023-01-13 04:21:14,2023-01-13 04:54:14,4,24.1,-73.955406,40.753056,6,N,-73.70001,40.788592,3,23.45,1.12,0.5,0.38,1.68,0.3,27.43
2,2023-02-08 12:21:41,2023-02-08 12:33:41,6,6.21,-73.8601,40.708689,3,N,-74.268494,40.838653,4,94.29,3.47,0.5,11.42,5.25,0.3,115.23
1,2023-07-03 10:48:23,2023-07-03 11:05:23,2,20.71,-74.006381,40.806629,4,Y,-73.824527,40.66902,3,57.53,4.11,0.5,1.62,7.91,0.3,71.97
2,2023-11-09 13:09:39,2023-11-09 13:53:39,2,26.77,-74.28258,40.747325,6,Y,-73.869179,40.868059,3,63.14,2.83,0.5,10.74,8.24,0.3,85.75
1,2023-01-28 00:05:43,2023-01-28 01:02:43,6,8.77,-74.116163,40.651171,6,Y,-73.723365,40.594441,2,83.78,3.57,0.5,6.1,5.4,0.3,99.65
2,2023-11-02 09:58:27,2023-11-02 10:53:27,3,13.74,-74.026149,40.655954,6,Y,-74.179162,40.718413,3,35.46,4.21,0.5,1.09,6.93,0.3,48.49
2,2023-02-18 14:53:36,2023-02-18 15:44:36,3,1.9,-73.700366,40.655632,5,Y,-73.917438,40.598561,1,82.99,0.13,0.5,1.45,0.75,0.3,86.12
1,2023-01-20 14:46:21,2023-01-20 15:31:21,6,16.19,-73.933178,40.678446,2,Y,-74.159935,40.789528,4,94.72,5.0,0.5,4.67,9.17,0.3,114.36
1,2023-05-25 10:05:46,2023-05-25 11:02:46,3,34.54,-74.271064,40.667001,4,N,-73.886161,40.741157,1,73.6,3.24,0.5,2.17,3.04,0.3,82.85
1,2023-07-16 03:11:43,2023-07-16 03:45:43,2,32.28,-73.997265,40.837752,3,Y,-74.231117,40.657501,3,45.0,4.62,0.5,12.35,7.05,0.3,69.82
1,2023-06-09 17:33:08,2023-06-09 18:01:08,5,21.9,-74.250075,40.799951,2,Y,-74.03779,40.619623,4,23.03,3.69,0.5,6.88,3.54,0.3,37.94
1,2023-10-21 09:58:55,2023-10-21 10:29:55,6,28.55,-74.233802,40.642426,6,Y,-73.983186,40.732728,4,19.53,4.54,0.5,6.75,8.95,0.3,40.57
2,2023-08-23 13:37:54,2023-08-23 13:57:54,6,42.96,-74.1092,40.881966,6,Y,-74.060591,40.521915,3,54.04,3.42,0.5,3.29,0.31,0.3,61.86
2,2023-10-11 02:05:19,2023-10-11 02:58:19,4,37.15,-74.163756,40.894802,4,N,-74.234889,40.781856,4,92.53,2.15,0.5,5.26,0.4,0.3,101.14
1,2023-11-13 17:26:28,2023-11-13 17:55:28,2,16.91,-73.936553,40.874301,2,N,-73.950122,40.858718,3,92.04,4.39,0.5,2.55,9.4,0.3,109.18
1,2023-09-11 09:44:13,2023-09-11 10:30:13,5,37.57,-73.886014,40.534253,6,N,-73.767457,40.679507,4,58.2,0.42,0.5,3.59,4.31,0.3,67.32
1,2023-06-08 18:43:32,2023-06-08 19:42:32,5,3.79,-73.784275,40.88082,4,N,-74.229782,40.571791,3,31.36,4.87,0.5,10.34,1.77,0.3,49.14
1,2023-03-19 12:59:22,2023-03-19 13:12:22,1,13.11,-73.848826,40.777334,6,N,-74.13058,40.87634,2,24.5,0.31,0.5,12.21,7.47,0.3,45.29
2,2023-01-07 19:10:20,2023-01-07 19:38:20,1,12.64,-73.719043,40.894691,1,N,-73.99819,40.722942,3,16.05,0.23,0.5,15.79,6.61,0.3,39.48
2,2023-02-21 19:29:04,2023-02-21 20:03:04,3,1.91,-73.939385,40.530114,2,N,-73.80442,40.647063,3,28.26,4.96,0.5,2.16,9.54,0.3,45.72
1,2023-08-26 01:42:56,2023-08-26 02:14:56,2,48.11,-73.79563,40.517597,4,Y,-74.23526,40.605431,4,37.42,3.75,0.5,8.78,4.5,0.3,55.25
1,2023-01-17 22:54:46,2023-01-17 23:19:46,1,37.55,-74.280328,40.729579,6,N,-74.228637,40.514295,2,60.86,4.51,0.5,18.41,8.71,0.3,93.29
2,2023-08-11 06:37:02,2023-08-11 06:45:02,5,40.2,-73.991006,40.880661,4,N,-74.29292,40.569376,3,71.28,4.34,0.5,12.67,1.57,0.3,90.66
1,2023-10-27 11:40:32,2023-10-27 11:47:32,4,23.96,-73.724291,40.771447,1,Y,-74.149174,40.570054,4,77.9,3.93,0.5,15.99,4.07,0.3,102.69
2,2023-10-06 01:05:00,2023-10-06 01:46:00,4,29.67,-74.036937,40.745709,1,N,-74.137205,40.663973,2,14.39,3.66,0.5,14.1,1.43,0.3,34.38
1,2023-10-03 14:32:05,2023-10-03 15:15:05,2,31.99,-74.233826,40.740184,6,N,-73.829537,40.855061,4,22.88,1.34,0.5,5.44,0.04,0.3,30.5
2,2023-06-04 15:50:22,2023-06-04 16:07:22,5,27.64,-73.810333,40.674266,6,Y,-73.748539,40.617171,4,8.79,3.2,0.5,4.9,3.59,0.3,21.28
1,2023-08-12 00:12:02,2023-08-12 00:52:02,3,3.71,-74.012906,40.896211,6,Y,-73.74213,40.553072,1,90.18,4.55,0.5,3.58,4.83,0.3,103.94
1,2023-09-25 06:12:19,2023-09-25 07:09:19,3,4.81,-73.707478,40.723454,3,N,-74.271614,40.631878,1,94.52,3.47,0.5,6.12,6.2,0.3,111.11
1,2023-06-18 12:43:32,2023-06-18 13:36:32,6,40.18,-73.891674,40.684824,4,N,-73.966055,40.785997,2,80.09,0.67,0.5,15.48,5.81,0.3,102.85
2,2023-08-28 13:46:27,2023-08-28 14:11:27,1,3.19,-74.213355,40.628042,3,N,-74.105151,40.895189,1,58.03,3.02,0.5,18.18,5.8,0.3,85.83
2,2023-11-06 08:53:37,2023-11-06 09:22:37,1,29.09,-73.793072,40.809849,5,Y,-74.107856,40.602872,2,60.64,1.66,0.5,14.42,9.97,0.3,87.49
2,2023-09-16 16:28:14,2023-09-16 17:05:14,1,18.31,-74.180774,40.863338,4,N,-73.7537,40.79154,1,99.85,0.31,0.5,12.76,5.16,0.3,118.88
1,2023-11-15 20:26:29,2023-11-15 20:52:29,2,11.49,-73.838154,40.719368,6,N,-73.847554,40.710308,3,74.93,4.86,0.5,6.7,4.85,0.3,92.14
2,2023-10-05 20:42:38,2023-10-05 21:34:38,3,39.24,-74.139486,40.504258,5,N,-74.225588,40.679529,1,11.08,2.02,0.5,13.13,1.17,0.3,28.2
1,2023-11-21 01:10:47,2023-11-21 02:04:47,5,30.86,-73.975006,40.741571,2,N,-74.157056,40.570589,2,16.61,2.44,0.5,1.02,9.74,0.3,30.61
2,2023-12-08 15:44:31,2023-12-08 16:08:31,3,24.15,-74.297034,40.779341,4,Y,-74.094892,40.56631,1,11.15,0.73,0.5,3.69,9.66,0.3,26.03
1,2023-01-24 16:27:31,2023-01-24 16:33:31,6,31.46,-74.107196,40.66403,5,N,-73.912935,40.843225,1,38.96,2.41,0.5,8.51,5.57,0.3,56.25
2,2023-02-25 11:15:33,2023-02-25 12:03:33,5,14.42,-74.194022,40.568306,2,N,-74.020355,40.514112,2,14.41,3.36,0.5,2.5,8.53,0.3,29.6
1,2023-05-02 06:08:53,2023-05-02 06:51:53,1,37.22,-74.069229,40.564832,2,Y,-74.087632,40.53715,2,70.33,0.77,0.5,0.7,1.14,0.3,73.74
1,2023-12-22 01:21:32,2023-12-22 02:20:32,4,22.47,-73.787173,40.664773,2,Y,-74.07122,40.609973,2,92.58,1.27,0.5,8.84,1.23,0.3,104.72
2,2023-09-03 08:29:43,2023-09-03 09:01:43,2,19.39,-73.881734,40.777303,4,N,-74.273628,40.64938,4,43.56,2.63,0.5,9.24,7.49,0.3,63.72
2,2023-11-19 23:43:30,2023-11-20 00:43:30,1,49.97,-73.969117,40.628761,4,Y,-73.867173,40.708649,1,60.86,4.57,0.5,3.1,7.24,0.3,76.57
1,2023-12-19 06:03:52,2023-12-19 06:48:52,1,20.91,-74.265136,40.766108,6,Y,-73.971526,40.789638,2,57.88,3.76,0.5,14.84,9.23,0.3,86.51
2,2023-11-14 13:34:28,2023-11-14 13:44:28,5,25.6,-74.203485,40.552522,6,N,-73.824959,40.888553,1,23.74,4.11,0.5,6.52,7.62,0.3,42.79
1,2023-03-09 16:24:20,2023-03-09 16:42:20,2,30.28,-74.046946,40.766371,4,Y,-73.995168,40.645972,2,84.84,1.04,0.5,13.48,0.26,0.3,100.42
2,2023-05-25 03:08:45,2023-05-25 03:50:45,2,49.79,-73.835454,40.62316,4,Y,-74.016872,40.603775,2,3.57,2.18,0.5,11.89,9.84,0.3,28.28
1,2023-08-21 01:58:11,2023-08-21 02:17:11,1,23.97,-73.708575,40.5579,4,N,-74.057321,40.670742,3,85.15,1.27,0.5,12.17,8.08,0.3,107.47
1,2023-06-08 12:00:35,2023-06-08 12:16:35,1,3.95,-73.888356,40.549596,3,Y,-73.831368,40.618726,3,43.67,1.48,0.5,17.27,2.86,0.3,66.08
1,2023-05-03 22:31:14,2023-05-03 23:21:14,6,22.23,-73.990967,40.623566,2,N,-74.258796,40.537316,1,35.73,1.03,0.5,8.45,4.78,0.3,50.79
2,2023-01-29 07:57:04,2023-01-29 08:56:04,4,2.92,-73.974952,40.884377,6,Y,-74.065236,40.715392,3,19.43,4.15,0.5,1.96,4.55,0.3,30.89
2,2023-11-03 14:51:04,2023-11-03 14:57:04,3,28.06,-73.848552,40.786053,3,N,-73.765443,40.614836,2,18.89,4.22,0.5,15.73,5.02,0.3,44.66
1,2023-07-08 18:43:13,2023-07-08 19:00:13,5,22.66,-74.113986,40.602724,3,N,-74.289885,40.805648,1,19.59,0.53,0.5,7.52,4.62,0.3,33.06
2,2023-07-21 20:21:23,2023-07-21 20:33:23,3,5.85,-73.982069,40.544239,2,N,-73.958799,40.71458,4,83.03,4.04,0.5,15.31,1.29,0.3,104.47
1,2023-11-08 13:55:35,2023-11-08 14:28:35,6,34.82,-74.190931,40.833026,2,N,-73.84025,40.884672,2,84.92,0.38,0.5,16.98,0.62,0.3,103.7
1,2023-09-22 06:56:59,2023-09-22 07:39:59,2,47.86,-73.975269,40.539367,6,Y,-73.813963,40.801131,4,76.03,4.87,0.5,0.01,6.15,0.3,87.86
1,2023-09-30 16:58:47,2023-09-30 17:17:47,6,36.49,-74.220947,40.526541,6,N,-73.877924,40.509345,2,48.89,1.16,0.5,7.77,6.22,0.3,64.84
1,2023-08-26 18:47:55,2023-08-26 19:40:55,3,8.1,-73.805714,40.562559,4,N,-73.921996,40.703163,1,79.16,2.39,0.5,1.85,7.84,0.3,92.04
1,2023-05-17 12:06:05,2023-05-17 13:01:05,5,25.51,-73.796432,40.821047,4,Y,-73.992189,40.591405,4,64.81,4.57,0.5,9.28,4.4,0.3,83.86
2,2023-12-15 10:10:24,2023-12-15 10:40:24,4,21.78,-74.198799,40.606615,1,Y,-74.062096,40.749159,4,91.55,0.17,0.5,14.64,5.86,0.3,113.02
1,2023-12-10 14:42:02,2023-12-10 15:04:02,6,17.46,-73.715548,40.552054,6,Y,-73.892456,40.574098,1,92.2,0.99,0.5,15.35,7.45,0.3,116.79
2,2023-04-03 14:32:09,2023-04-03 14:46:09,6,16.46,-74.24333,40.788293,5,Y,-74.168148,40.723623,1,48.97,4.02,0.5,9.0,6.09,0.3,68.88
1,2023-01-26 04:25:11,2023-01-26 04:59:11,3,31.06,-74.059562,40.688735,6,N,-74.112975,40.529122,3,71.03,0.36,0.5,19.57,5.77,0.3,97.53
1,2023-07-11 16:50:16,2023-07-11 17:21:16,5,3.01,-74.157899,40.892052,3,N,-74.284389,40.672841,3,78.99,2.82,0.5,19.15,4.82,0.3,106.58
1,2023-05-24 13:54:40,2023-05-24 14:16:40,4,1.81,-74.178053,40.738459,6,N,-74.050539,40.770723,4,64.53,0.22,0.5,17.76,9.57,0.3,92.88
2,2023-08-17 06:48:30,2023-08-17 07:23:30,3,28.24,-73.892575,40.729863,6,Y,-74.267721,40.675101,1,80.24,3.86,0.5,7.05,0.07,0.3,92.02
1,2023-07-14 07:50:40,2023-07-14 08:24:40,1,23.2,-74.230466,40.842746,3,Y,-73.816571,40.846701,2,40.57,1.86,0.5,14.26,7.76,0.3,65.25
1,2023-11-22 15:59:37,2023-11-22 16:27:37,5,33.06,-73.787364,40.763374,2,N,-73.939594,40.821521,4,28.01,4.4,0.5,13.84,3.19,0.3,50.24
2,2023-06-23 04:33:09,2023-06-23 05:18:09,2,11.55,-73.755672,40.667881,4,Y,-74.044289,40.654942,4,64.33,2.11,0.5,12.8,4.47,0.3,84.51
1,2023-10-04 09:07:39,2023-10-04 09:53:39,2,8.05,-73.970026,40.775278,1,N,-73.780057,40.72574,3,36.5,0.67,0.5,3.89,6.42,0.3,48.28
1,2023-10-13 00:25:59,2023-10-13 00:41:59,5,12.59,-73.966756,40.894194,3,Y,-73.702505,40.537327,1,35.37,1.38,0.5,0.92,5.01,0.3,43.48
2,2023-08-11 13:22:14,2023-08-11 13:31:14,3,19.35,-74.102883,40.738327,5,Y,-74.15086,40.796042,3,94.14,2.14,0.5,2.76,8.77,0.3,108.61
1,2023-02-10 03:11:58,2023-02-10 03:56:58,3,43.38,-73.910277,40.508836,3,Y,-73.721901,40.803149,4,71.03,3.99,0.5,11.58,5.12,0.3,92.52
1,2023-08-22 01:46:38,2023-08-22 01:57:38,4,45.69,-73.926729,40.759356,4,Y,-74.037999,40.614195,4,8.47,2.6,0.5,11.58,9.52,0.3,32.97
2,2023-06-11 16:09:54,2023-06-11 16:27:54,5,48.21,-73.787429,40.560345,3,N,-74.153031,40.688999,3,40.36,1.67,0.5,5.55,4.48,0.3,52.86
1,2023-05-19 16:58:24,2023-05-19 17:27:24,4,13.85,-73.998851,40.892035,2,Y,-74.152233,40.742874,3,49.1,4.25,0.5,6.8,9.71,0.3,70.66
2,2023-01-28 07:44:33,2023-01-28 08:35:33,6,3.88,-74.090012,40.763032,1,Y,-74.250827,40.502983,4,22.08,2.84,0.5,5.05,9.86,0.3,40.63
2,2023-08-15 21:09:17,2023-08-15 21:47:17,3,9.36,-74.007715,40.648916,1,N,-74.109859,40.651163,3,5.13,4.67,0.5,0.42,1.17,0.3,12.19
1,2023-11-02 14:42:46,2023-11-02 15:01:46,2,36.43,-73.978123,40.67678,1,N,-73.766533,40.651491,1,78.27,4.1,0.5,4.62,9.77,0.3,97.56
1,2023-10-13 04:57:23,2023-10-13 05:13:23,5,18.14,-74.216845,40.770199,5,Y,-73.755141,40.873144,3,80.3,3.36,0.5,9.55,3.29,0.3,97.3
1,2023-06-05 01:23:04,2023-06-05 02:16:04,4,40.15,-73.906003,40.716241,5,N,-74.257837,40.618586,2,59.66,2.26,0.5,14.87,7.92,0.3,85.51
2,2023-07-27 12:15:45,2023-07-27 12:26:45,4,5.15,-73.894038,40.666796,3,Y,-74.285482,40.763548,1,92.16,0.94,0.5,16.68,8.71,0.3,119.29
2,2023-09-10 11:48:27,2023-09-10 12:02:27,5,36.58,-74.131465,40.804117,6,N,-74.24368,40.710478,1,71.28,2.15,0.5,18.9,1.54,0.3,94.67
2,2023-09-19 20:53:48,2023-09-19 21:47:48,6,46.78,-73.908452,40.727822,6,N,-73.810357,40.574946,3,57.32,0.19,0.5,5.8,9.73,0.3,73.84
1,2023-10-07 19:57:51,2023-10-07 20:15:51,1,6.58,-73.784354,40.604584,1,Y,-74.015846,40.684169,2,77.99,0.68,0.5,6.81,7.03,0.3,93.31
2,2023-09-18 15:48:26,2023-09-18 16:29:26,2,1.44,-74.183142,40.508955,2,Y,-73.92116,40.739352,1,41.05,2.27,0.5,6.23,6.94,0.3,57.29
1,2023-11-23 14:26:24,2023-11-23 14:41:24,3,32.19,-73.711947,40.769377,2,N,-74.154191,40.549363,1,40.7,3.31,0.5,9.35,5.43,0.3,59.59
1,2023-07-12 20:04:08,2023-07-12 20:15:08,4,1.35,-74.292682,40.82205,2,N,-74.183319,40.661154,1,61.46,4.46,0.5,8.53,5.34,0.3,80.59
1,2023-12-08 05:06:57,2023-12-08 05:18:57,5,4.45,-74.265478,40.777555,3,Y,-74.009881,40.565552,3,81.21,3.04,0.5,15.1,5.22,0.3,105.37
2,2023-03-12 10:00:31,2023-03-12 10:17:31,3,34.21,-74.00477,40.867672,1,Y,-74.197104,40.724414,3,44.63,4.12,0.5,6.14,1.42,0.3,57.11
2,2023-03-24 04:31:40,2023-03-24 05:11:40,2,10.26,-73.827734,40.521977,1,N,-74.042647,40.725096,2,89.16,0.89,0.5,8.27,8.36,0.3,107.48
1,2023-09-14 02:24:47,2023-09-14 02:39:47,4,39.21,-73.733624,40.534425,4,N,-73.791152,40.676714,3,17.3,3.19,0.5,5.8,3.62,0.3,30.71
2,2023-12-26 05:24:15,2023-12-26 05:29:15,2,47.13,-73.891617,40.896964,3,N,-73.887882,40.835123,3,69.37,1.4,0.5,17.49,9.55,0.3,98.61
1,2023-03-11 23:38:31,2023-03-12 00:21:31,5,14.39,-74.095217,40.544061,4,Y,-74.279114,40.678082,4,12.68,1.95,0.5,2.08,7.72,0.3,25.23
1,2023-11-30 22:56:33,2023-11-30 23:33:33,4,12.74,-73.975837,40.814339,6,Y,-74.252497,40.529586,1,63.36,4.94,0.5,14.85,2.34,0.3,86.29
2,2023-04-10 07:41:45,2023-04-10 07:59:45,2,7.33,-74.224792,40.574407,4,Y,-73.94173,40.780371,1,31.33,4.14,0.5,8.45,8.35,0.3,53.07
2,2023-09-17 07:46:30,2023-09-17 08:45:30,1,30.84,-74.244746,40.894571,4,Y,-73.958793,40.697234,1,27.82,3.17,0.5,16.74,0.78,0.3,49.31
1,2023-08-19 08:55:09,2023-08-19 09:00:09,3,34.02,-73.789259,40.659063,6,Y,-74.239244,40.744282,4,98.13,1.47,0.5,0.45,3.42,0.3,104.27
2,2023-02-03 08:39:02,2023-02-03 09:04:02,4,27.49,-74.155868,40.576427,5,N,-74.037456,40.76169,2,75.78,2.59,0.5,1.21,4.99,0.3,85.37
2,2023-04-21 02:40:03,2023-04-21 03:29:03,3,36.17,-73.945661,40.86122,5,N,-74.047949,40.83985,2,50.51,4.05,0.5,9.75,6.35,0.3,71.46
2,2023-05-26 12:24:12,2023-05-26 13:09:12,3,49.75,-74.14545,40.689,2,Y,-73.90242,40.894462,3,54.84,1.12,0.5,14.35,9.91,0.3,81.02
1,2023-03-11 15:56:57,2023-03-11 16:09:57,3,8.52,-74.289237,40.828111,1,N,-73.812699,40.80967,1,51.68,4.11,0.5,0.62,8.85,0.3,66.06
2,2023-06-26 00:40:15,2023-06-26 01:25:15,2,16.9,-74.176513,40.540871,6,N,-73.886939,40.539546,1,46.97,1.0,0.5,14.57,5.56,0.3,68.9
1,2023-05-17 09:51:56,2023-05-17 10:47:56,1,34.2,-73.964807,40.778809,2,Y,-73.92312,40.549361,1,41.66,3.93,0.5,13.73,4.81,0.3,64.93
2,2023-09-06 13:20:33,2023-09-06 14:11:33,6,21.78,-74.064554,40.582648,6,N,-73.887906,40.806749,3,71.97,2.97,0.5,15.69,2.77,0.3,94.2
1,2023-01-28 11:04:36,2023-01-28 11:41:36,3,21.74,-73.91964,40.810667,5,Y,-73.792427,40.715456,1,59.67,1.65,0.5,15.43,5.41,0.3,82.96
1,2023-01-11 08:10:45,2023-01-11 08:48:45,5,18.69,-74.229925,40.837251,2,N,-73.769028,40.611108,1,61.12,1.07,0.5,13.96,1.33,0.3,78.28
1,2023-08-13 20:46:11,2023-08-13 21:05:11,2,33.28,-73.943185,40.689155,5,N,-74.103353,40.756272,2,52.41,4.94,0.5,5.67,1.19,0.3,65.01
2,2023-01-07 19:52:13,2023-01-07 20:20:13,1,47.24,-73.997144,40.792346,4,N,-74.045222,40.54305,1,89.0,1.77,0.5,6.78,2.63,0.3,100.98
1,2023-09-20 07:36:35,2023-09-20 08:01:35,5,21.01,-73.774672,40.693255,4,N,-74.276895,40.616973,1,68.47,0.01,0.5,2.31,6.67,0.3,78.26
1,2023-09-05 19:22:20,2023-09-05 20:20:20,3,49.25,-74.257896,40.89285,5,Y,-73.798126,40.686983,2,94.44,1.82,0.5,19.18,9.3,0.3,125.54
2,2023-09-20 22:34:56,2023-09-20 23:03:56,4,30.82,-73.765147,40.616619,3,N,-73.763492,40.692505,1,38.01,4.7,0.5,17.48,3.34,0.3,64.33
2,2023-11-17 14:27:53,2023-11-17 15:00:53,6,22.32,-73.909364,40.793059,2,Y,-74.250864,40.676989,4,21.66,3.11,0.5,8.25,7.0,0.3,40.82
2,2023-03-16 21:31:08,2023-03-16 21:41:08,6,22.8,-73.983604,40.660801,4,Y,-74.167463,40.863354,2,3.11,3.87,0.5,19.49,6.96,0.3,34.23
2,2023-02-17 07:56:38,2023-02-17 08:12:38,1,41.31,-73.838369,40.689693,3,N,-74.240207,40.57249,3,12.77,2.17,0.5,3.5,7.96,0.3,27.2
1,2023-04-24 13:49:04,2023-04-24 14:48:04,2,5.33,-73.889364,40.803223,2,N,-73.767615,40.511448,4,14.98,0.02,0.5,3.64,5.59,0.3,25.03
1,2023-06-04 02:35:05,2023-06-04 03:06:05,3,17.13,-73.730956,40.786711,1,N,-74.023348,40.629406,3,44.56,2.44,0.5,16.67,1.92,0.3,66.39
2,2023-10-19 08:19:02,2023-10-19 09:08:02,3,19.81,-73.810832,40.53687,5,N,-73.979029,40.841867,2,93.03,3.28,0.5,2.77,4.48,0.3,104.36
1,2023-07-25 20:40:45,2023-07-25 21:26:45,3,3.51,-73.987584,40.62812,6,Y,-74.14165,40.668499,4,25.63,3.06,0.5,9.75,7.38,0.3,46.62
2,2023-05-15 16:35:53,2023-05-15 16:46:53,5,7.2,-73.912896,40.522849,2,Y,-74.243248,40.785253,4,60.49,4.57,0.5,4.17,7.84,0.3,77.87
1,2023-10-23 12:20:22,2023-10-23 13:16:22,6,27.64,-74.262599,40.656738,6,N,-73.819963,40.548048,3,87.0,0.35,0.5,4.94,6.81,0.3,99.9
1,2023-02-25 17:41:45,2023-02-25 18:14:45,2,17.88,-73.968684,40.702583,2,Y,-73.961095,40.770205,1,8.75,0.74,0.5,6.46,7.59,0.3,24.34
2,2023-07-18 21:35:24,2023-07-18 22:06:24,1,7.69,-73.848969,40.602625,1,Y,-74.05967,40.857751,3,23.89,0.92,0.5,15.6,3.27,0.3,44.48
2,2023-01-05 22:37:54,2023-01-05 23:35:54,3,14.87,-74.141792,40.774452,4,Y,-73.951334,40.826205,1,56.07,0.54,0.5,19.71,1.17,0.3,78.29
2,2023-07-28 02:55:46,2023-07-28 03:32:46,2,13.69,-73.821118,40.799566,4,N,-73.763321,40.783822,4,49.61,0.66,0.5,13.23,7.46,0.3,71.76
2,2023-06-20 20:42:01,2023-06-20 21:30:01,4,46.53,-74.137482,40.755903,4,N,-73.873889,40.733989,1,11.25,0.15,0.5,10.86,6.82,0.3,29.88
1,2023-08-17 03:45:27,2023-08-17 04:02:27,5,43.62,-73.861345,40.631274,5,Y,-74.216305,40.542117,3,57.24,1.32,0.5,12.06,3.79,0.3,75.21
2,2023-05-25 16:27:54,2023-05-25 17:19:54,6,9.6,-74.056181,40.653173,5,Y,-74.28848,40.741933,1,43.56,3.38,0.5,15.1,4.69,0.3,67.53
1,2023-11-29 07:25:27,2023-11-29 08:08:27,5,35.46,-73.994885,40.793734,4,N,-73.880142,40.658313,2,51.61,4.27,0.5,11.85,1.48,0.3,70.01
1,2023-05-31 04:43:00,2023-05-31 05:36:00,5,28.02,-74.250703,40.681875,5,N,-73.926551,40.610623,1,40.69,3.96,0.5,9.83,7.92,0.3,63.2
2,2023-06-16 07:28:33,2023-06-16 08:06:33,5,30.94,-74.252047,40.742415,3,Y,-73.830112,40.772102,3,89.8,3.65,0.5,5.36,2.0,0.3,101.61
1,2023-08-15 04:08:40,2023-08-15 04:16:40,3,47.42,-74.022542,40.734068,3,Y,-73.864886,40.663074,4,84.15,1.34,0.5,15.84,0.87,0.3,103.0
2,2023-08-28 12:37:31,2023-08-28 13:03:31,2,25.9,-74.191087,40.719708,5,Y,-74.112514,40.723985,3,5.17,4.98,0.5,2.11,5.96,0.3,19.02
2,2023-04-29 08:16:17,2023-04-29 09:11:17,1,37.59,-74.042196,40.687583,1,N,-73.725085,40.728493,1,38.51,3.71,0.5,12.7,3.92,0.3,59.64
2,2023-07-14 18:32:37,2023-07-14 19:32:37,4,46.91,-74.055556,40.879542,4,N,-73.784531,40.700172,4,74.4,2.93,0.5,9.12,8.72,0.3,95.97
1,2023-04-22 12:28:18,2023-04-22 12:43:18,1,4.02,-73.797553,40.535798,6,Y,-74.044085,40.738528,2,4.97,2.37,0.5,6.89,6.46,0.3,21.49
2,2023-06-02 10:37:58,2023-06-02 11:15:58,5,49.57,-74.092623,40.773985,1,N,-73.783096,40.898399,4,67.4,4.48,0.5,19.87,5.99,0.3,98.54
2,2023-01-01 14:24:26,2023-01-01 14:36:26,5,49.32,-73.796449,40.71604,5,N,-74.279418,40.586337,4,70.96,1.46,0.5,14.8,5.75,0.3,93.77
2,2023-12-01 13:21:55,2023-12-01 14:18:55,5,48.14,-74.24931,40.715862,6,Y,-74.250626,40.527042,2,59.55,4.08,0.5,15.37,5.41,0.3,85.21
1,2023-03-17 15:16:43,2023-03-17 16:09:43,5,33.07,-74.247018,40.816348,2,Y,-73.753172,40.867369,2,2.57,3.02,0.5,18.95,5.92,0.3,31.26
2,2023-10-27 04:39:19,2023-10-27 05:37:19,5,43.53,-73.954798,40.638386,5,Y,-74.043065,40.536522,3,62.5,3.0,0.5,13.92,1.08,0.3,81.3
2,2023-02-09 01:35:59,2023-02-09 02:17:59,3,18.17,-74.160557,40.533783,2,N,-73.713955,40.615494,4,67.3,1.91,0.5,5.45,4.45,0.3,79.91
1,2023-07-15 07:16:25,2023-07-15 07:36:25,5,29.53,-73.925169,40.643109,4,Y,-73.746412,40.783747,3,32.01,0.86,0.5,9.61,8.27,0.3,51.55
2,2023-08-06 12:20:16,2023-08-06 12:42:16,6,36.04,-74.089467,40.557862,1,Y,-73.991594,40.826514,3,57.96,2.23,0.5,18.43,0.99,0.3,80.41
2,2023-02-11 06:38:10,2023-02-11 07:25:10,6,30.99,-73.832261,40.653375,5,Y,-73.934667,40.740769,1,6.98,3.03,0.5,1.74,4.29,0.3,16.84
2,2023-06-22 17:11:17,2023-06-22 17:50:17,6,44.14,-74.217528,40.554763,1,N,-74.054787,40.765541,1,31.7,1.66,0.5,3.58,8.47,0.3,46.21
2,2023-05-11 12:22:10,2023-05-11 13:05:10,3,3.98,-73.834668,40.868094,1,N,-73.743308,40.809487,1,75.73,3.11,0.5,6.1,5.34,0.3,91.08
1,2023-06-01 21:09:56,2023-06-01 21:57:56,3,16.23,-74.108564,40.70149,4,Y,-73.956388,40.812586,3,72.8,0.14,0.5,0.22,7.99,0.3,81.95
2,2023-08-01 01:48:03,2023-08-01 02:29:03,5,36.46,-73.773549,40.790005,3,N,-74.065455,40.674574,1,97.08,4.39,0.5,7.42,9.95,0.3,119.64
2,2023-05-12 18:51:12,2023-05-12 19:24:12,2,45.44,-74.209783,40.62489,3,Y,-73.721359,40.500421,2,9.28,0.9,0.5,2.29,2.36,0.3,15.63
